p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene	comparison
2.25835337589621e-07	0.4636846090084	0.94	0.941	0.00478454746217371	TNFAIP2	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.56321921577513e-07	0.451980546218121	0.877	0.869	0.00754903623054118	PPP1R15A	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.9336410410549e-07	-0.274099286019882	0.669	0.784	0.0146896119095789	TNNC1	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.63691451844376e-07	-0.307296014410947	0.587	0.743	0.0161795670987749	CDKN2B-AS1	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.59277420431732e-06	-0.459950729094449	0.789	0.874	0.0761165142926667	SAA1	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.44076275771042e-06	0.311224890685353	0.455	0.351	0.094081999784853	GADD45B	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.22006287603878e-06	0.342703674896764	0.901	0.904	0.131778252091758	EDN1	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.64978506110079e-06	-0.496350540596974	0.768	0.852	0.140882346304481	MMP7	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.86805101141639e-05	-0.516181168442827	0.816	0.867	0.395765287278677	CCL20	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.2633156852731e-05	0.85816814218548	0.765	0.741	0.479506061081959	PLCG2	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.90425674782829e-05	0.301895322598897	0.877	0.841	1	CXCL3	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.000161193328054108	0.25560452147747	0.723	0.728	1	CXCL2	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.000168541442841796	-0.286740102485368	1	0.998	1	PHGR1	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.000179747882895293	0.675366357876286	0.452	0.41	1	G0S2	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.000220322682521779	0.26310724313086	0.846	0.865	1	PNRC1	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.000240672986837623	0.290068212073252	0.617	0.667	1	SLC11A2	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.00232206213194254	0.264051533229475	0.934	0.917	1	LGALS2	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.0306482785861874	-0.348863442668893	0.274	0.355	1	CLCA4	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
0.611972759132746	0.572244221810988	0.175	0.159	1	CHGA	Illeum_24h_Inmature Enterocyte 2_Bystander_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.9107668861341e-72	0.388063002759551	0.797	0	6.1667507249637e-68	COVID19	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
4.08719090713513e-50	1.22605136851929	0.935	0.486	8.6591226558565e-46	MX1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.14341662321589e-41	1.0884436148584	0.877	0.419	2.42244245794519e-37	IFIT1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
3.28903772835823e-41	0.406977006805265	0.87	0.312	6.96815533129975e-37	TMEM238	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.72852148696566e-38	0.682118408851131	0.739	0.198	5.78064562228545e-34	XAF1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.75437607310953e-36	0.643384797222667	0.899	0.486	3.71682114848986e-32	EPSTI1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
8.39155191643957e-34	0.592244010010089	0.971	0.842	1.77783418901689e-29	EIF2AK2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
3.00582596649592e-32	0.666733882827168	0.978	0.897	6.36814289261825e-28	PARP14	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
3.07244759428055e-31	0.967318231455652	1	0.98	6.50928747324278e-27	ISG15	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
4.69256780866667e-31	0.491408032492456	0.543	0.047	9.9416741594412e-27	HERC5	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
8.92596609905095e-31	0.822091522696745	0.812	0.324	1.89105517774494e-26	IFI6	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
9.79459724584075e-31	0.35001409784899	0.645	0.115	2.07508337250382e-26	OAS3	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.68984671077473e-30	0.428167263919406	0.609	0.087	5.69870924144734e-26	MX2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
4.47730500817633e-30	0.927883515105509	0.493	0.028	9.48561839032237e-26	RSAD2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.19372939873992e-27	0.496269837480161	0.862	0.64	2.52903510417039e-23	OAS1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.32730709041038e-26	0.362517051195221	0.862	0.561	2.81203280174344e-22	PARP9	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.5483053741871e-26	0.440581955205696	0.906	0.652	5.39883976575278e-22	PLSCR1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
4.50044220409934e-26	0.841104409652049	0.819	0.506	9.53463685360486e-22	IFIT3	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.8171802053463e-25	0.34343971565212	0.667	0.166	3.84987798304666e-21	USP18	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.4167289446135e-25	0.454672522056996	0.804	0.458	5.12008194205816e-21	DDX60	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
5.17973656359614e-25	0.299248383493187	0.529	0.075	1.09737898836348e-20	CMPK2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
8.84188870386064e-24	0.883624003604777	0.993	0.913	1.87324254079991e-19	IFI27	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.49011257829832e-23	0.339837968386836	0.42	0.024	5.27555250838282e-19	CXCL10	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.90715221862488e-21	0.518283634421533	0.761	0.387	4.04049269037866e-17	SAMD9	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.02667840337015e-21	0.758656612184657	0.761	0.458	4.29372086537999e-17	IFIT2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
8.54748478623282e-21	0.371708351803305	0.826	0.494	1.81087012681129e-16	DDX58	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
6.61978112640082e-20	0.261955897335232	0.645	0.202	1.40246682943928e-15	HELZ2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
4.312397804965e-18	0.471468402276588	0.978	0.949	9.13624598959886e-14	RNF213	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
8.10038421050965e-18	0.346511295507706	0.819	0.518	1.71614739883857e-13	DDX60L	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
4.04531874746958e-17	0.41927058365506	0.812	0.439	8.57041229838906e-13	IFITM3	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
6.15137947336898e-17	0.269159952655179	0.862	0.609	1.30323125522795e-12	ZC3HAV1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
4.0733540750683e-15	0.34709361316059	0.71	0.478	8.62980794343971e-11	SAMD9L	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
5.23383776559125e-15	0.288977257567516	0.891	0.704	1.10884086901816e-10	IFIH1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
5.80779375685966e-14	0.256658793864812	0.928	0.858	1.23043918532829e-09	METRNL	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
6.73189286097764e-14	0.258413040872956	0.775	0.609	1.42621882152672e-09	ZNFX1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.50523227984585e-13	0.300439875585953	0.935	0.881	5.30758510808142e-09	APOL6	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
7.80052205263716e-13	0.306603944348611	0.949	0.881	1.65261860207171e-08	STAT1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
9.31869374256571e-13	0.261320274391844	0.768	0.569	1.97425845629997e-08	PNPT1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.35017922847601e-12	0.283695625220033	0.964	0.893	4.97908971344928e-08	LAP3	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.02817007238389e-11	0.290464531359098	1	0.957	2.17828111535251e-07	JUND	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.45260457348048e-11	0.260702703296913	0.928	0.834	3.07748804937574e-07	SP100	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.63121341216713e-09	0.301429864698052	0.855	0.664	3.45588873501728e-05	ISG20	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.98131421457076e-09	-0.251806073089704	1	1	4.19761229498961e-05	COX4I1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
8.95924808845178e-09	-0.259212059433613	0.993	1	0.000189810630001939	PEBP1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
7.18507452825369e-08	-0.281879412641556	0.964	0.984	0.00152222988955583	CMBL	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
7.2622340314516e-08	-0.252103081240175	0.964	0.996	0.00153857690190334	CDKN2B-AS1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
6.51052557887217e-07	0.455979754693095	0.891	0.775	0.0137931994913986	SLC6A8	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
1.16300448885984e-06	0.272890016658786	0.949	0.933	0.0246394131009847	TNFSF10	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
2.72730439554234e-06	0.298844185405063	0.71	0.581	0.0577806709239601	P4HA1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
3.73544225690596e-05	0.280500351926889	1	1	0.791390796548098	RPL39	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.000134110021328595	-0.320880042590603	0.957	0.988	1	GSTA2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.000193931324778035	0.306611193034396	0.79	0.632	1	C17orf78	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.000459724490697376	0.383127359408974	0.928	0.826	1	BIRC3	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.000563724546015561	-0.25928146020433	0.928	0.984	1	CYP3A4	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.00075389582999163	0.308697095862152	0.993	0.984	1	SCD	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.000759071839273058	0.430880331657458	0.428	0.249	1	CKB	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.00114514604301334	0.29521727835302	0.884	0.818	1	OLFM4	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.00304799096656782	0.296280557586719	0.819	0.715	1	SLC11A2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.00517101969178063	0.286917353260871	0.616	0.482	1	GPX2	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.00620894071561995	-0.274800238495506	1	1	1	FABP6	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.137648694972809	0.295972883612529	0.522	0.462	1	MT1G	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
0.355696487606251	-0.311888716008459	0.862	0.877	1	APOA1	Illeum_24h_Enterocyte 1_Bystander_v_Illeum_Mock_Enterocyte 1_Non-Infected
7.86896947955762e-103	1.6815166032841	1	0.934	1.66711987393908e-98	ISG15	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.00932242030136e-95	1.88120335071063	0.944	0.592	1.48499504796505e-90	MX1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.71955950159488e-87	1.77080242273444	0.924	0.07	3.64305876007892e-83	IFIT1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.82459131169278e-84	1.11812640936108	0.91	0.353	3.86557915295232e-80	XAF1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.45816323913853e-78	1.57255801629899	0.917	0.474	7.3264646384389e-74	IFIT3	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.08199522799086e-74	0.669911133378545	0.785	0	2.29231509002143e-70	COVID19	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.73228737429547e-73	0.756167082273565	0.951	0.897	5.78862403118239e-69	EIF2AK2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.22755843817626e-73	1.10163357534725	0.889	0.147	1.10751053071202e-68	MX2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
9.87720720355562e-73	0.94867279421274	0.951	0.934	2.09258511814529e-68	PARP14	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.95994188199477e-69	0.703059723874955	0.903	0.724	4.15233287119411e-65	PARP9	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.08215283744279e-68	0.965613170224794	0.938	0.537	4.41124900140629e-64	EPSTI1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
6.58629841586322e-66	0.846407360114207	0.958	0.912	1.39537318238478e-61	STAT1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
8.11012554122684e-66	0.772694033606728	0.847	0.096	1.71821119716432e-61	OAS2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.2425113175248e-63	0.558213939550239	0.806	0.055	2.63238447730804e-59	CMPK2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.29758616353229e-62	0.635139117417194	0.729	0.007	4.86766604605951e-58	IFI44L	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.85222143789804e-61	0.896643220583297	0.882	0.562	1.66357163383308e-56	DDX60	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.23296480162755e-59	0.435535810574796	0.722	0.015	4.73075922872813e-55	OASL	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.5015927351656e-59	0.829966534561584	0.778	0.04	5.29987436872184e-55	RSAD2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
6.19742379670723e-58	0.544404669590837	0.743	0.033	1.31298620557039e-53	IFI44	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
8.48887775907762e-56	0.750124423192826	0.896	0.401	1.79845364203819e-51	OAS3	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.9686361607981e-54	0.92874611803568	0.854	0.324	4.17075257026685e-50	DDX58	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.01807787633764e-53	0.475054789748172	0.722	0.037	1.06312997888089e-48	HERC5	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.39942756972189e-52	1.43801354758051	0.875	0.29	2.9648272492128e-48	IFIT2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
4.17248995595992e-52	0.59321307661951	0.826	0.21	8.83983722069669e-48	USP18	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.48655915228336e-52	0.887421756811703	0.91	0.562	1.16238242200275e-47	SAMD9	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.90036035074137e-49	0.881742309043659	0.903	0.599	1.67377034390807e-44	DDX60L	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.37151594667852e-47	0.661601734979794	0.91	0.603	7.14289368463311e-43	OAS1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
8.33096038939474e-47	0.475893590327845	0.868	0.43	1.76499726809717e-42	TMEM238	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.29800163785981e-46	0.652559837692076	0.91	0.592	1.12243462699698e-41	IFIH1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.26503749475968e-45	0.643041014080632	0.917	0.798	2.68010843639785e-41	PNPT1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
4.78247671053178e-45	0.97130395316665	0.958	0.938	1.01321551589326e-40	RNF213	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
6.42989256949274e-44	0.651054568910767	0.569	0.007	1.36223703977273e-39	CXCL10	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.38360216237795e-43	0.606014154150326	0.965	0.915	5.04989954121393e-39	LAP3	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.85001456488641e-43	0.538124633230548	0.965	0.879	1.66310408571684e-38	PLSCR1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
4.01155691177745e-42	0.756498837161406	0.792	0.21	8.49888447329171e-38	BST2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.62182645858853e-40	1.00255834314586	0.979	0.893	5.55460153516566e-36	IFI6	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.47624203065969e-38	0.51140984938247	0.806	0.386	3.12756636615562e-34	HELZ2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.49361798178636e-38	0.480672285582538	0.889	0.761	5.28297905621259e-34	ZNFX1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
9.68152191069761e-37	0.510842871601786	0.944	0.908	2.0511272320004e-32	SP100	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.34930663670308e-36	0.421389486280204	0.875	0.721	7.09584104051915e-32	DTX3L	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.60739784834006e-36	0.393549400336028	0.847	0.551	1.18798330814932e-31	C19orf66	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.97896764817829e-35	0.601199956606858	0.875	0.695	1.26670408594305e-30	SAMD9L	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.06616566083125e-35	0.638928631629663	0.91	0.853	1.49703785690371e-30	TNFSF10	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
9.87936831779802e-33	0.747013255845925	0.847	0.382	2.09304297180869e-28	CXCL11	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.56283231864413e-32	0.469245242850781	0.792	0.331	7.54821655027945e-28	UBE2L6	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
8.18904890728674e-32	0.516124116510349	0.91	0.783	1.73493190149777e-27	TRIM22	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
6.08097311646925e-31	0.354311668053135	0.91	0.864	1.28831496445518e-26	LGALS9	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.44308583163662e-31	0.39338525789009	0.861	0.662	1.57689216429053e-26	IFI35	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.13219622397209e-30	0.414038651086266	0.847	0.551	2.39867092010727e-26	HERC6	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.26907466068547e-30	0.44674590963661	0.958	0.908	1.54002615761282e-25	NT5C3A	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.71375132781399e-30	0.584428281331556	0.882	0.732	1.63423535631067e-25	ISG20	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.38473381513459e-29	0.382755602593996	0.917	0.908	7.17089706074415e-25	ADAR	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.09394189474348e-28	0.38576433578934	0.708	0.221	4.43622529820353e-24	SAMHD1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
8.37616678710706e-28	0.488076788541345	0.826	0.456	1.7745746955165e-23	GBP1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.03029428146279e-27	0.391037002415709	0.924	0.879	1.06571814647071e-22	TRIM25	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.58175824322426e-26	0.264267665844214	0.694	0.206	3.35111301409492e-22	IRF7	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.02234858866066e-25	0.564126426264791	0.799	0.353	2.16594771993646e-21	MT2A	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.5548170440895e-25	0.407800271589009	0.924	0.875	3.294035389608e-21	APOL6	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.3750234111118e-24	0.260993353140399	0.556	0.136	5.03172459878147e-20	TNFSF13B	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.61046659955587e-24	0.333008229645732	0.875	0.706	7.64913453781906e-20	ZC3HAV1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
9.94380444793986e-24	0.277964281201014	0.75	0.493	2.10669441034054e-19	TRANK1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
7.99330694646032e-23	0.274803066208801	0.743	0.331	1.69346200967708e-18	BATF2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.78631161423582e-21	0.633837688836394	1	0.985	8.02167978592001e-17	IFI27	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.2450800437576e-20	0.608515641669089	0.986	0.963	4.75642658070485e-16	IFITM3	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.70154147605685e-20	0.260439916920812	0.667	0.29	5.72348577117404e-16	GMPR	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.8470533136316e-20	0.36643636301508	0.833	0.577	8.1503671502599e-16	LY6E	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.09345458511168e-20	0.368801722791061	0.514	0.176	1.07909928840176e-15	IFI16	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.51798637670633e-19	0.282989627963251	0.778	0.412	3.21600593769004e-15	STAT2	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
8.56561318639042e-19	0.257901987045212	0.806	0.551	1.81471080966867e-14	MYD88	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.43534805707438e-18	0.27020685819555	0.833	0.857	3.04092839371778e-14	PHACTR4	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.48904622335251e-18	0.347272234927327	0.951	0.882	3.15469332879463e-14	NUB1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.39455509505207e-18	0.357119465940251	0.91	0.849	7.19170442437731e-14	TAP1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
5.36810395652414e-18	0.475275635152317	0.847	0.669	1.1372865042292e-13	MT1E	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
4.21153841942329e-17	0.287080437146049	0.826	0.651	8.92256529539019e-13	PML	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.31006499975278e-16	0.313078362638395	0.868	0.732	2.77550370847623e-12	XRN1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.69777561812463e-16	0.422463304046274	0.868	0.673	3.59690742455883e-12	CD44	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
9.47516950397815e-16	0.307860748746906	0.882	0.857	2.00740941111281e-11	TRIM56	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
1.44429864644151e-14	-0.7761979250036	0.91	0.956	3.05989111235099e-10	HPGD	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
2.42443173529058e-14	-0.405850628223058	0.924	0.952	5.13640107438661e-10	GLS	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
9.00994483015496e-14	0.322120730374925	0.972	0.93	1.90884691171663e-09	DNAJA1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
3.16824876064391e-13	0.301751889808597	0.847	0.765	6.7122518243002e-09	IRF1	Illeum_24h_TA_Bystander_v_Illeum_Mock_TA_Non-Infected
