p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene	comparison
0.0163002031891262	0.362335566651466	0.75	0.294	1	ICAM3	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0164610894500291	-0.29958419104737	0	0.564	1	STIP1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0165285996724581	0.266223372690075	0.5	0.365	1	BTN3A2	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.016958580445717	0.828907422266246	0.5	0.417	1	RNASE1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.017129214559299	0.285020919480215	0.75	0.138	1	DENND4A	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0174683493695169	-0.272012829661549	0	0.558	1	TMEM126B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0174683493695169	-0.277112814998312	0	0.558	1	SNRNP27	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0174683493695181	-0.282634480996963	0	0.558	1	LARGE	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0174683493695186	-0.316628672185224	0	0.558	1	ZBTB1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0177261360095435	0.283651814468507	0.75	0.15	1	SH3PXD2B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0179474394182619	0.43037739152959	0.75	0.81	1	EIF2AK2	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0179899453234082	-0.27321537357046	0	0.555	1	EGLN2	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0179899453234088	-0.295762887350951	0	0.555	1	ADNP	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0180238709647312	-0.52413014147636	0.25	0.847	1	NT5C2	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.018285484677144	0.264927336540899	1	0.325	1	DTD1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0185238058908696	-0.268553669357577	0	0.552	1	TIMM17B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0185238058908696	-0.303156924318669	0	0.552	1	WSCD1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0185776365984031	0.460144641337031	1	0.844	1	BAZ2B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0186680817188267	0.343889516579212	0.75	0.166	1	ZMYM1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0189154929537413	0.331648608774583	0.75	0.16	1	SIMC1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0190701502784478	-0.253678227356941	0	0.549	1	ATMIN	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0190701502784484	-0.289178598536583	0	0.549	1	STRADB	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0192507285235153	-0.638599107340533	0.75	0.963	1	TKT	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0192936152499818	0.377000748632647	1	0.521	1	TM6SF2	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0196292007385393	-0.269710139335374	0	0.546	1	SAMD4B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0200304657308736	0.618084868241383	1	0.748	1	ISG20	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0203741988651186	0.455547428701452	1	0.887	1	MRPS36	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0207795042508445	0.51211155245407	1	0.997	1	H3F3B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0211758109250732	0.338269129159121	0.25	0.113	1	PNPT1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0213848576890864	-0.257388330853289	0	0.537	1	PARP12	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0213969939397387	0.279860538872793	0.75	0.153	1	ANKRD29	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0220405799627892	-0.578572145962012	1	1	1	CTSZ	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0224619276464582	0.430984263548508	1	0.804	1	PARD6B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0225487963040475	0.448722241220302	1	0.831	1	DNAJC21	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0226009188553559	0.459289874101804	0.5	0.169	1	C4orf27	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0226628765062091	0.476770035683937	1	0.709	1	TRIM25	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0231158109469184	0.506784501662821	1	0.942	1	SRRM1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0231755829830425	-0.772094881527562	1	1	1	ATP1A1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0232338110583305	0.286655400515301	0.25	0.156	1	LIMCH1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0238991279924751	0.324346549370803	0.5	0.224	1	B3GAT2	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0239176534440443	-0.276921252302552	0	0.525	1	RNF187	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0239336392528237	0.308237742490202	0.5	0.543	1	MAPRE1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0240899527571785	0.274681827671754	0.75	0.187	1	ZMIZ2	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0245757160166492	0.353884179316579	0.75	0.567	1	NMRK1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0245867339388129	-0.258265589999309	0	0.521	1	NSMF	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0249223876828502	-0.542608103129936	0.75	0.991	1	TMEM45B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0250678823459205	-0.634615618935127	0.75	0.945	1	TST	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0252154841419414	-0.544857779083358	0.75	0.933	1	CORO1B	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0252706653765815	-0.335942855196064	0	0.518	1	TPD52L1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0253728058401464	0.273835823403089	0.75	0.178	1	UTP3	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0254465487114983	-0.61836655592798	0.75	0.991	1	LGALS3BP	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0256377697166934	0.407963642580314	1	0.534	1	IL1RN	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0256898602973434	0.436356352425581	1	0.908	1	SPCS1	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0259944238072903	0.260660813807294	1	0.374	1	METTL23	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
0.0259970009538855	-0.450420401050309	1	0.975	1	NR2F6	Colon_24h_Enterocyte 1_Infected_v_Colon_Mock_Enterocyte 1_Non-Infected
