Gene	mean_expression	Log2_mean_expression	zscore
BCL3	710.9971946999999	9.475727746696213	1.414969694230293
BCL6	12.194715962	3.7218883894981456	-1.295174392903254
BCL7A	35.061882895	5.172402820896694	-0.6119604785907465
BCL7B	376.51928780000003	8.560406544682797	0.9838397669824409
BCL7C	93.496394335	6.562187376874445	0.042648759336743405
BCL9	142.48408125	7.164746876671481	0.32646326372991336
BCL9L	161.16354934999998	7.341305760983763	0.4096251295111021
BCLAF1	477.4347801	8.902178460694358	1.144819432876014
BCO1	84.1539813	6.412002078314269	-0.02809075450770552
BCO2	0.6045152225	0.6821374769497811	-2.7269423743460783
BCOR	19.344487115	4.34656600538142	-1.000941926205547
BCORL1	77.965867685	6.303157290425469	-0.07935827172524987
BCR	18.239868187	4.266027010075732	-1.0388769932731265
BCS1L	13.403746407	3.84837219959872	-1.235598633348312
BCYRN1	8.567624632	3.2581607891832634	-1.5135970036182693
BDH1	80.653255375	6.351438499593458	-0.05661710266869795
BDH2	244.56469614999997	7.939959354919552	0.691599894033621
BDKRB1	43.96469596	5.490720808480485	-0.46202796252228223
BDKRB2	126.39294715	6.993141597719205	0.24563461989723429
BDNF	1.2090304445	1.1434133018197186	-2.5096745864046226
BDNF-AS	1.2090304445	1.1434133018197186	-2.5096745864046226
BDP1	73.4210266	6.21763838672855	-0.1196389498610422
BECN1	24.598254965000002	4.677973559833355	-0.8448440290674041
BEGAIN	0.6045152225	0.6821374769497811	-2.7269423743460783
BEND2	5.044944815	2.5957291690047155	-1.825612168989767
BEND3	6.2539752595	2.8587718248425835	-1.7017151579459875
BEND3P3	0.6045152225	0.6821374769497811	-2.7269423743460783
BEND6	4.336018074	2.4157635531840436	-1.910378656082179
BEND7	46.25639145	5.562437562625823	-0.42824830251973955
BET1	101.2287268	6.675656847775939	0.09609457117525948
BET1L	99.99774250000002	6.658179236014632	0.08786235556554392
BEX2	3.627091334	2.2101055764930906	-2.007246628039646
BEX3	151.32103265	7.250971354218513	0.36707627766432777
BEX4	11.2989200745	3.6204597379670966	-1.3429487993730693
BEX5	9.067728335	3.3316662877110397	-1.4789748183538087
BFAR	100.01969638	6.658492800567322	0.08801004914293628
BFSP2-AS1	9.276551371	3.3612842976800956	-1.4650242942589913
BHLHB9	18.44869122	4.281601168662046	-1.0315413324761356
BHLHE40	54.950381485	5.8060760628118455	-0.31349093796954536
BHLHE40-AS1	1.813545667	1.4923893801432035	-2.34530165269797
BHLHE41	285.2374892	8.16106882739109	0.7957457507785272
BHMT2	6.2539752595	2.8587718248425835	-1.7017151579459875
BICC1	22.471474741999998	4.552836585923077	-0.9037854087047172
BICD1	1.813545667	1.4923893801432035	-2.34530165269797
BICD2	31.769979999999997	5.034302887270336	-0.6770076054422801
BICDL1	20.157825375	4.40311944814618	-0.974304411843207
BICDL2	37.315028515	5.259838474279544	-0.5707769827874185
BID	115.676588385	6.866371297441592	0.1859239191993228
BIK	284.2372818	8.156018750633555	0.7933670893640613
BIN1	62.600256335	5.990960675058755	-0.22640753025220825
BIN2	13.2168772575	3.829532706127172	-1.244472315539775
BIN3	15.11288056	4.010142527984209	-1.1594023978035848
BIRC2	117.94633003	6.894166949312476	0.19901608547116348
BIRC3	961.0796277000001	9.910012495135684	1.6195242829229914
BIRC5	19.366441001	4.3481219888480895	-1.0002090348038088
BIRC6	165.2468366	7.3771830785695265	0.42652388077631254
BISPR	8.46321311	3.2423301149394783	-1.5210534871128005
BIVM	30.330172632	4.969480813994482	-0.7075397680033566
BLACAT1	22.493428628500002	4.554185370364894	-0.9031501111315874
BLCAP	311.7317475	8.288781874134894	0.8559004991118354
BLM	68.6068587115	6.121157563914651	-0.16508285526722252
BLMH	6.2539752595	2.8587718248425835	-1.7017151579459875
BLNK	313.42428565	8.296568843229041	0.8595682776049545
BLOC1S1	509.1662102	8.994823537967891	1.1884566449682827
BLOC1S1-RDH5	288.96899205	8.17975482309257	0.8045471332326994
BLOC1S2	300.49868905	8.236007918914428	0.8310431797088401
BLOC1S3	20.053413852	4.395982282954237	-0.9776661230143127
BLOC1S4	78.15273685	6.306567329920187	-0.07775209230316689
BLOC1S6	280.69264815	8.137978101318796	0.7848696746756794
BLVRA	7.25418267	3.0451253664024933	-1.613939862630665
BLVRB	213.6300083	7.745707989070375	0.6001046057761944
BLZF1	115.34139995	6.862220759279894	0.1839689538693858
BMF	15.030422924	4.002740582906881	-1.162888824246741
BMP1	45.382549445	5.535510215659829	-0.4409314842409651
BMP2	139.10436278	7.130358071047175	0.31026562378195266
BMP2K	8.46321311	3.2423301149394783	-1.5210534871128005
BMP3	89.7209837	6.503364378591418	0.014942250501946124
BMP4	777.85636945	9.605213492147014	1.475959410073256
BMP7	162.8507296	7.356238286750352	0.41665857168770054
BMP8A	0.6045152225	0.6821374769497811	-2.7269423743460783
BMPR1A	86.489584535	6.45103937201408	-0.00970360739942109
BMPR1B	0.6045152225	0.6821374769497811	-2.7269423743460783
BMPR2	241.7782549	7.923495398218274	0.6838451250637553
BMS1	86.407126925	6.4496790126013535	-0.010344356956352049
BMS1P20	71.21178873	6.17416247429863	-0.14011675254027114
BMS1P5	55.928635005000004	5.831082603098311	-0.3017124848203017
BMS1P6	11.590200742	3.6542293808973563	-1.3270427942814322
BMT2	44.486753555	5.50737456628905	-0.4541837944022644
BNC1	0.6045152225	0.6821374769497811	-2.7269423743460783
BNC2	1.2090304445	1.1434133018197186	-2.5096745864046226
BNIP1	22.993532334999998	4.584573662149618	-0.8888367728220238
BNIP2	42.94253467	5.457546183819551	-0.47765370514146543
BNIP3	178.44176	7.487371865617052	0.4784244416273356
BNIP3L	209.02466345	7.7144149450361965	0.5853651156735479
BNIPL	1.813545667	1.4923893801432035	-2.34530165269797
BOD1	22.284605589999998	4.54130453993286	-0.9092171742290431
BOD1L1	108.77419017	6.778395081178059	0.1444858102231444
BOK	53.219293449999995	5.760734407937152	-0.33484753314556026
BOLA1	10.27675878	3.4952805558892788	-1.4019100596863252
BOLA2-SMG1P6	0.6045152225	0.6821374769497811	-2.7269423743460783
BOLA3	471.18080480000003	8.883195583770911	1.1358782149418525
BOLA3-AS1	0.6045152225	0.6821374769497811	-2.7269423743460783
BOP1	81.17531296	6.36063314062532	-0.05228628971427591
BORCS5	14.217084665000002	3.927620084332331	-1.1982716986016972
BORCS6	51.03200948	5.701327520265565	-0.362829062584116
BORCS7	144.7977306	7.187824453488912	0.33733314633775646
BORCS8	42.151150295	5.4313271132202745	-0.49000327813847205
BPGM	13.612569445	3.8691379759467095	-1.2258176432145091
BPHL	106.482494645	6.747957901260808	0.13014944487457702
BPIFA1	8.171932442500001	3.1972257285308774	-1.5422983253052562
BPIFB1	1.813545667	1.4923893801432035	-2.34530165269797
BPNT1	343.31485835	8.427584629193547	0.9212786653321794
BPTF	285.71563905	8.163476789032373	0.7968799365976021
BRAP	33.37470263	5.103275327944241	-0.6445205579834892
BRAT1	30.247715005	4.965678791174648	-0.7093305774133257
BRCA1	15.926218814999999	4.081187817316675	-1.125939007734795
BRCA2	6.2539752595	2.8587718248425835	-1.7017151579459875
BRCC3	72.42081917499999	6.1981173059349715	-0.12883366983892755
BRD1	58.495015185	5.894696891557588	-0.27174920690753895
BRD2	173.9408267	7.450723206330809	0.4611623769258368
BRD3	60.18219545	5.9350399721005465	-0.2527470147358942
BRD4	192.2631525	7.594422789698915	0.5288470222577276
BRD7	191.47176815	7.588503035909598	0.5260587300004311
BRD8	61.891329595	5.9747892310300035	-0.23402452139397592
BRD9	15.11288056	4.010142527984209	-1.1594023978035848
BRDT	0.6045152225	0.6821374769497811	-2.7269423743460783
BRE	93.287571315	6.558995706891099	0.04114543520889361
BREA2	0.6045152225	0.6821374769497811	-2.7269423743460783
BRE-AS1	6.2539752595	2.8587718248425835	-1.7017151579459875
BRF1	8.567624632	3.2581607891832634	-1.5135970036182693
BRF2	4.8361217785	2.5450099873348013	-1.84950165942801
BRI3	728.57204395	9.510906638538044	1.4315394765614209
BRI3BP	134.62538335	7.083483405166771	0.2881869575756723
BRICD5	3.627091334	2.2101055764930906	-2.007246628039646
BRINP1	0.6045152225	0.6821374769497811	-2.7269423743460783
BRINP3	10.985685517	3.5832405206614992	-1.3604796054047525
BRIP1	5.5450485185	2.710403886920691	-1.7715986678455449
BRIX1	34.66619071	5.156485233392954	-0.6194578995259912
BRK1	1278.8340515	10.321741041294425	1.8134545641847164
BRMS1	156.47038895	7.298936756601314	0.3896686970185645
BRMS1L	4.231606556	2.3872540467513037	-1.9238070584912812
BROX	177.67232955	7.481172415581203	0.4755044082695885
BRPF1	32.165672185000005	5.051618860869358	-0.6688515238159058
BRPF3	99.07999273	6.645009779591002	0.08165934532463165
BRSK1	118.4683876	6.900485108514683	0.20199203261539672
BRSK2	10.08988963	3.4711731023126826	-1.4132650295960647
BRWD1	394.20926435	8.626472956219443	1.0149580314088158
BRWD3	27.807700225	4.848382586817971	-0.7645788377393246
BSCL2	1.2090304445	1.1434133018197186	-2.5096745864046226
BSDC1	29.53878826	4.932570913866561	-0.7249248810345774
BSG	1192.1907895	10.220609031013087	1.7658198801643814
BSN-AS2	1.813545667	1.4923893801432035	-2.34530165269797
BSPRY	89.094514605	6.49336736526499	0.010233508238969864
BST1	88.347037975	6.481347996850136	0.004572206590037809
BST2	0.6045152225	0.6821374769497811	-2.7269423743460783
BTAF1	116.67679580500001	6.878686059196193	0.19172435551354441
BTBD1	43.94274208	5.490016244873196	-0.4623598224814787
BTBD10	662.3334582	9.373590486284485	1.3668615224172271
BTBD11	1.813545667	1.4923893801432035	-2.34530165269797
BTBD2	145.38029195000001	7.193577517850596	0.34004292539045283
BTBD3	40.024370075	5.358409276361859	-0.5243486659986986
BTBD6	43.442638375	5.473872560974	-0.46996373818851467
BTBD7	114.027958	6.845840746298997	0.17625372364283903
BTBD9	40.6288853	5.379513022721896	-0.5144084869524292
BTC	18.052999035	4.251946197717918	-1.0455092657410443
BTD	222.7196905	7.805548429348064	0.6282903449534905
BTF3	1678.440567	10.713765026223472	1.9981037034487228
BTF3L4	147.00696845	7.209521292058603	0.34755268065366973
BTG1	357.9276352	8.487549195768267	0.9495228698452408
BTG2	187.4270307	7.557862130625405	0.5116264069678996
BTG3	93.18315975499999	6.55739721937658	0.04039252376717759
BTN1A1	3.627091334	2.2101055764930906	-2.007246628039646
BTN2A1	68.87618548	6.1267289490021755	-0.16245864986023478
BTN2A2	9.985478109	3.457525754860034	-1.41969313363369
BTN2A3P	1.2090304445	1.1434133018197186	-2.5096745864046226
BTN3A1	49.509744485	5.658489838474815	-0.3830062491206973
BTN3A2	39.419854855	5.3369922359927475	-0.5344364111922857
BTN3A3	9.776655077	3.429837550096309	-1.4327346907167668
BTNL3	1104.7780975	10.11084618582599	1.7141199442774633
BTNL8	397.82563985	8.639614351003788	1.02114782419942
BTNL9	93.8315827615	6.567295709972635	0.04505486035585657
BTRC	37.50189767	5.266857649568362	-0.5674708466190972
BUB1	3.7315028515	2.2422984947777	-1.9920832837541542
BUB1B	22.493428628500002	4.554185370364894	-0.9031501111315874
BUB3	333.7689802	8.387022043275474	0.9021730828575508
BUD13	31.456745445	5.020446437787425	-0.6835341996524221
BUD31	122.03497519000001	6.9429246790022985	0.22198170279511956
BVES	0.6045152225	0.6821374769497811	-2.7269423743460783
BYSL	22.180194075	4.534820740173419	-0.912271140544287
BZW1	747.49888495	9.547856356855608	1.4489433445533766
BZW2	129.55848465	7.028552407400376	0.2623136389869799
C10orf10	15.030422924	4.002740582906881	-1.162888824246741
C10orf111	3.0225761115	2.0081197185608475	-2.102384977335904
C10orf12	34.47932156	5.148906517396078	-0.6230275877066843
C10orf126	2.522472407	1.8165884053453645	-2.1925990802657154
C10orf2	19.657721665	4.368609243385719	-0.9905592325935167
C10orf35	20.157825375	4.40311944814618	-0.974304411843207
C10orf54	185.26170065	7.5411872458972695	0.5037722877539083
C10orf55	1.2090304445	1.1434133018197186	-2.5096745864046226
C10orf76	96.310147425	6.604518350833048	0.0625872789328791
C10orf88	32.874598925	5.082131959956411	-0.654479399406933
C10orf95	6.8584904820000006	2.9742522153743445	-1.6473221729927316
C10orf99	155.63509685	7.291263699838525	0.38605457293115847
C11orf1	70.95905790500001	6.169104393696302	-0.1424991838849165
C11orf24	385.19132390000004	8.593171943118065	0.9992727579506071
C11orf31	308.62671375	8.27438613842774	0.8491198930530525
C11orf45	27.807700225	4.848382586817971	-0.7645788377393246
C11orf49	33.56157178	5.111096924299855	-0.6408364695341661
C11orf53	18.239868187	4.266027010075732	-1.0388769932731265
C11orf54	89.53411456	6.500389617829605	0.013541093850052404
C11orf57	121.93056368	6.9416998409422295	0.2214047858149749
C11orf58	380.36056010000004	8.575011839166619	0.9907190783481042
C11orf65	0.6045152225	0.6821374769497811	-2.7269423743460783
C11orf68	94.26582482	6.573886856711468	0.04815938869819392
C11orf70	1.2090304445	1.1434133018197186	-2.5096745864046226
C11orf71	74.9213377	6.246433507111429	-0.10607601902489847
C11orf72	324.014279	8.344359291884931	0.8820782911464677
C11orf73	38.21082441	5.293180069812899	-0.5550725943989455
C11orf74	16.739557075	4.148898083462172	-1.0940464632891642
C11orf80	100.833034625	6.6700618372252665	0.09345923782303678
C11orf84	13.508157924999999	3.858792449497212	-1.2306905403523678
C11orf86	41.42026967	5.406681887145154	-0.50161154690948
C11orf91	1.813545667	1.4923893801432035	-2.34530165269797
C11orf95	5.5450485185	2.710403886920691	-1.7715986678455449
C11orf98	22.493428628500002	4.554185370364894	-0.9031501111315874
C12orf10	55.032839115	5.808200688889701	-0.3124902074234159
C12orf29	25.307181704999998	4.71738479538641	-0.8262807497733586
C12orf4	55.763719745	5.826897227658416	-0.3036838590274517
C12orf43	41.442223555	5.40742833614802	-0.5012599583047452
C12orf45	57.99491148	5.882518617172658	-0.2774853556365645
C12orf49	170.5006045	7.422069851348412	0.44766621970606024
C12orf57	278.6702794	8.127583136329394	0.7799734912487394
C12orf65	10.27675878	3.4952805558892788	-1.4019100596863252
C12orf66	11.485789225	3.642215111588583	-1.332701694175408
C12orf73	12.4035389985	3.744542067323104	-1.2845041730382636
C12orf75	557.40106255	9.125157876548217	1.2498460608218982
C12orf76	0.6045152225	0.6821374769497811	-2.7269423743460783
C12orf77	0.6045152225	0.6821374769497811	-2.7269423743460783
C14orf1	1209.282131	10.241127680549784	1.7754844698871166
C14orf105	58.18178063	5.887081199114775	-0.2753363115453316
C14orf119	135.581682985	7.0936202060629325	0.2929615418672572
C14orf142	163.2903296	7.360103753150249	0.4184792639693838
C14orf159	34.37491004	5.144654573997652	-0.6250303164143697
C14orf166	304.4775648	8.254922617804578	0.8399522847732565
C14orf169	24.807077999999997	4.689694896778251	-0.8393231046824073
C14orf2	1060.2361977	10.051530075058302	1.6861811721134992
C14orf28	43.360180740000004	5.471193338479197	-0.47122569191221764
C14orf80	5.440637	2.68720338264015	-1.78252645112051
C14orf93	22.97157845	4.583253003749745	-0.8894588226102333
C15orf39	54.845969965	5.8033812695746985	-0.31476022574494444
C15orf40	43.338226855	5.470479170941733	-0.4715620754656549
C15orf41	21.15803278	4.46975789755065	-0.9429167090559643
C15orf48	1601.6066305	10.646204635375481	1.9662817525018204
C15orf52	25.911696925	4.7501614582958815	-0.8108424530699674
C15orf57	96.870754845	6.612805921588471	0.06649084826896316
C15orf59	0.6045152225	0.6821374769497811	-2.7269423743460783
C15orf61	72.42081917499999	6.1981173059349715	-0.12883366983892755
C15orf62	3.627091334	2.2101055764930906	-2.007246628039646
C15orf65	54.659100815	5.798545696689851	-0.3170378526386075
C16orf13	133.2680336	7.06897206001919	0.28135189774751207
C16orf45	9.776655077	3.429837550096309	-1.4327346907167668
C16orf46	3.0225761115	2.0081197185608475	-2.102384977335904
C16orf52	21.575678855	4.496697465362788	-0.9302277711340771
C16orf58	269.41568195	8.079035008611797	0.7571065995774153
C16orf62	60.97357982	5.953581400931203	-0.2440137254323707
C16orf70	22.993532334999998	4.584573662149618	-0.8888367728220238
C16orf72	369.39147049999997	8.532907065886272	0.9708871026425125
C16orf87	2.418060889	1.7731780972703177	-2.213045982316092
C16orf89	1.2090304445	1.1434133018197186	-2.5096745864046226
C16orf91	46.1958877	5.560589254193143	-0.4291188833370091
C16orf95	49.383379080000005	5.654875977945603	-0.38470843128758675
C17orf100	2.418060889	1.7731780972703177	-2.213045982316092
C17orf51	5.5450485185	2.710403886920691	-1.7715986678455449
C17orf58	66.727451375	6.081668802178472	-0.18368265054889815
C17orf62	38.606516595	5.307665916248321	-0.5482495448442216
C17orf67	4.336018074	2.4157635531840436	-1.910378656082179
C17orf75	16.739557075	4.148898083462172	-1.0940464632891642
C17orf77	2.418060889	1.7731780972703177	-2.213045982316092
C17orf78	177.25468345000002	7.477796172201671	0.47391414732142434
C17orf80	39.733089405	5.348129334719609	-0.5291906717149286
C17orf82	3.627091334	2.2101055764930906	-2.007246628039646
C17orf89	176.5677106	7.472225451685403	0.47129025493740223
C17orf96	1.2090304445	1.1434133018197186	-2.5096745864046226
C17orf97	52.13662841	5.731634784693786	-0.34855388936702175
C17orf98	1.2090304445	1.1434133018197186	-2.5096745864046226
C18orf21	12.69481967	3.775558364004068	-1.2698950350633673
C18orf25	53.74135104	5.774559136361424	-0.3283358800267783
C18orf32	4.336018074	2.4157635531840436	-1.910378656082179
C18orf54	3.7315028515	2.2422984947777	-1.9920832837541542
C18orf61	26.51621215	4.782209978861735	-0.7957471222619796
C18orf8	65.85360937	6.0629335471974715	-0.19250723485783913
C19orf12	47.19609511	5.590844357656909	-0.414868278711532
C19orf24	89.45165691	6.4990750255276435	0.012921901284362491
C19orf25	64.309390485	6.0292185389121435	-0.20838750621748925
C19orf33	235.667241	7.88671621474207	0.6665215815235731
C19orf43	395.63835589999997	8.631680386229725	1.017410808550373
C19orf45	8.171932442500001	3.1972257285308774	-1.5422983253052562
C19orf47	36.710513295	5.236894882680945	-0.5815837563604003
C19orf48	31.061053254999997	5.002749915913374	-0.6918695251876735
C19orf52	171.693038935	7.4320661203754526	0.45237461139293267
C19orf53	293.5138332	8.20219158824589	0.8151151839966833
C19orf54	62.995948525	5.999908668313957	-0.22219289207640336
C19orf57	8.776447664500001	3.289310347816963	-1.4989250972776218
C19orf60	59.9953263	5.9306267968721835	-0.25482568603832984
C19orf66	829.4875362	9.69781470643031	1.5195759620434304
C19orf68	6.045152225	2.816630879264504	-1.72156417134289
C19orf70	287.4467271	8.172161083531162	0.8009703687292145
C1D	69.563158335	6.140843230786594	-0.15581061279358907
C1GALT1	337.22579835	8.40184289603982	0.9091539253858224
C1GALT1C1	84.175935195	6.412373977464716	-0.027915584465404507
C1GALT1C1L	0.6045152225	0.6821374769497811	-2.7269423743460783
C1orf106	867.17630305	9.76184423441249	1.549734823959825
C1orf109	4.8361217785	2.5450099873348013	-1.84950165942801
C1orf112	3.0225761115	2.0081197185608475	-2.102384977335904
C1orf115	448.87960325	8.813395148918548	1.1030011698853495
C1orf116	518.0031616	9.019599516817896	1.2001265002448795
C1orf122	395.5119905	8.631220683379466	1.0171942816569155
C1orf123	148.63364495000002	7.225290789766939	0.3549803490882862
C1orf131	128.84955785	7.020697291286631	0.2586137622320297
C1orf132	4.8361217785	2.5450099873348013	-1.84950165942801
C1orf159	4.940533296	2.570592451052773	-1.8374519377594976
C1orf162	22.493428628500002	4.554185370364894	-0.9031501111315874
C1orf168	3.0225761115	2.0081197185608475	-2.102384977335904
C1orf174	69.3543353	6.136567421307269	-0.15782458278105552
C1orf198	1276.6569608	10.319284822523745	1.812297648538516
C1orf21	321.82163715	8.334593468399277	0.8774784427439352
C1orf210	160.0755264	7.331593499315559	0.4050505095228245
C1orf216	0.6045152225	0.6821374769497811	-2.7269423743460783
C1orf220	3.627091334	2.2101055764930906	-2.007246628039646
C1orf226	59.099530405	5.909281813194464	-0.2648794914564054
C1orf229	0.6045152225	0.6821374769497811	-2.7269423743460783
C1orf233	115.17648471999999	6.860174272191633	0.1830050279518664
C1orf27	45.673830115	5.544541956472423	-0.43667739971753256
C1orf35	23.993739745	4.643494878981155	-0.8610840015871198
C1orf43	640.8900249000001	9.326182331168598	1.3445315748304043
C1orf50	21.680090370000002	4.503354483672403	-0.9270922163002121
C1orf52	42.151150295	5.4313271132202745	-0.49000327813847205
C1orf53	32.56136437	5.06872946173251	-0.6607921758088119
C1orf56	18.344279705	4.273835105117383	-1.035199264143891
C1orf61	0.6045152225	0.6821374769497811	-2.7269423743460783
C1orf74	13.612569445	3.8691379759467095	-1.2258176432145091
C1QBP	120.96890613	6.930369594205706	0.21606807074656761
C1QTNF1	14.008261632	3.9076849778998595	-1.207661430825756
C1QTNF3	6.149563741	2.8378552128144148	-1.71156719393307
C1QTNF6	34.66619071	5.156485233392954	-0.6194578995259912
C1QTNF9B-AS1	2.522472407	1.8165884053453645	-2.1925990802657154
C1R	2.418060889	1.7731780972703177	-2.213045982316092
C1RL	53.823808674999995	5.776730652267884	-0.3273130636725738
C2	3.0225761115	2.0081197185608475	-2.102384977335904
C20orf194	31.874391515	5.038892286131353	-0.6748459301825905
C20orf196	25.80728541	4.744553229768669	-0.8134840122861289
C20orf203	2.522472407	1.8165884053453645	-2.1925990802657154
C20orf24	9.067728335	3.3316662877110397	-1.4789748183538087
C20orf27	75.525852925	6.257875314401934	-0.10068675727297072
C20orf96	9.8810665935	3.4437480755319876	-1.4261826259269732
C21orf2	18.761925779	4.304651637783484	-1.0206842179970934
C21orf58	1.813545667	1.4923893801432035	-2.34530165269797
C21orf59	130.39377679	7.0377531366159465	0.2666473195666612
C21orf91	27.225138889999997	4.818908775103396	-0.778461442307284
C22orf29	46.36080297	5.565621635968597	-0.42674855652281274
C22orf39	40.44201615	5.373022286590686	-0.5174657204021493
C22orf46	1.813545667	1.4923893801432035	-2.34530165269797
C2CD2	13.403746407	3.84837219959872	-1.235598633348312
C2CD2L	83.25818542	6.396744941314987	-0.03527709341260793
C2CD3	30.560949555	4.98006870637566	-0.702552712899679
C2CD4A	0.6045152225	0.6821374769497811	-2.7269423743460783
C2CD4B	1.2090304445	1.1434133018197186	-2.5096745864046226
C2CD4D	1.813545667	1.4923893801432035	-2.34530165269797
C2CD5	154.6568433	7.282225194644433	0.3817973022832304
C2orf15	20.26223689	4.410221478226191	-0.9709592498334426
C2orf42	30.643407189999998	4.983833044618034	-0.7007796534873098
C2orf47	151.6562211	7.254142573733025	0.368569969316582
C2orf48	0.6045152225	0.6821374769497811	-2.7269423743460783
C2orf49	46.0695223	5.556721306339892	-0.4309407444202033
C2orf54	36.68855941	5.236054746037973	-0.5819794732398585
C2orf61	1.2090304445	1.1434133018197186	-2.5096745864046226
C2orf66	3.0225761115	2.0081197185608475	-2.102384977335904
C2orf68	497.05395185	8.96015822092447	1.172128764021049
C2orf69	96.99712027000001	6.614667449898553	0.06736765584550569
C2orf72	203.6664841	7.677131057736276	0.5678038491107571
C2orf73	3.0225761115	2.0081197185608475	-2.102384977335904
C2orf76	72.21199615500001	6.194008155628211	-0.13076914087238253
C2orf81	9.380962887	3.3758683620776053	-1.4581549825803746
C2orf82	20.075367739	4.397485899511566	-0.9769578972073019
C2orf88	287.029081	8.17007067122151	0.7999857533777991
C2orf91	6.149563741	2.8378552128144148	-1.71156719393307
C3	6.7540789629999995	2.9549554267254705	-1.656411248027819
C3orf14	44.77803422	5.516583607541815	-0.44984619872918963
C3orf17	84.01101991	6.40957796365555	-0.029232548638722298
C3orf18	5.044944815	2.5957291690047155	-1.825612168989767
C3orf33	38.732881995	5.312261536918907	-0.546084939019501
C3orf35	10.881274	3.570617635987051	-1.3664251722062009
C3orf38	70.77218878	6.165353013004172	-0.14426614009801372
C3orf52	63.644371515	6.014452857175127	-0.21534236236967053
C3orf58	41.442223555	5.40742833614802	-0.5012599583047452
C3orf62	21.866959522	4.515192647163344	-0.9215162648709535
C3orf80	1.2090304445	1.1434133018197186	-2.5096745864046226
C3P1	2.522472407	1.8165884053453645	-2.1925990802657154
C4BPB	120.78203694999999	6.928157538829088	0.2150261596977557
C4orf19	140.17043185	7.141294137516946	0.31541667407022184
C4orf3	630.5747162499999	9.302809606902475	1.333522673375623
C4orf32	5.044944815	2.5957291690047155	-1.825612168989767
C4orf33	48.27876015	5.622894053275121	-0.3997723944363714
C4orf46	18.44869122	4.281601168662046	-1.0315413324761356
C4orf48	390.3021304	8.612139154624085	1.0082065972396976
C5	9.672243555	3.4157915911459256	-1.4393505467103618
C5orf15	230.891623	7.857306893869698	0.6526693531034028
C5orf17	4.8361217785	2.5450099873348013	-1.84950165942801
C5orf22	253.1376787	7.989466476396957	0.7149184860577693
C5orf24	236.49717525	7.89176654415704	0.6689003619434565
C5orf28	38.21082441	5.293180069812899	-0.5550725943989455
C5orf30	268.27251315	8.07292315943578	0.7542278275301711
C5orf38	1.2090304445	1.1434133018197186	-2.5096745864046226
C5orf42	45.382549445	5.535510215659829	-0.4409314842409651
C5orf51	128.97592325	7.022100592837517	0.2592747381760039
C5orf56	19.157617965	4.33325325985996	-1.007212427746985
C5orf63	26.725035185000003	4.793117386155964	-0.7906095708725006
C6	66.12293615	6.06873391966981	-0.18977517297998817
C6orf1	9.172139852	3.346551297104688	-1.471963757097005
C6orf106	153.1345783	7.26804673978997	0.37511903874421726
C6orf120	89.34724539999999	6.497408710273403	0.012137041966395735
C6orf132	94.474647855	6.5770457885643525	0.04964729267869748
C6orf136	283.11070900000004	8.150309401907649	0.7906779010273133
C6orf141	8.46321311	3.2423301149394783	-1.5210534871128005
C6orf15	1.2090304445	1.1434133018197186	-2.5096745864046226
C6orf203	105.4603334	6.734172179221149	0.12365616434426321
C6orf222	78.73529819000001	6.317146630270718	-0.07276908417397165
C6orf223	31.748026109999998	5.033336045594371	-0.6774630022805723
C6orf226	55.054793000000004	5.808765831730622	-0.31222401672297645
C6orf47	20.575471444999998	4.431320178923459	-0.9610214473695334
C6orf48	55.450485185000005	5.818914075725945	-0.3074440425611491
C6orf52	1.813545667	1.4923893801432035	-2.34530165269797
C6orf62	337.0169753	8.400951890619954	0.9087342485543456
C6orf89	139.8571973	7.138089471937928	0.31390722882313643
C6orf99	17.65730685	4.221668845570022	-1.0597703498283202
C7	10.5899933315	3.5348078311528304	-1.3832921239592872
C7orf13	24.91148952	4.695520046003625	-0.8365793725846267
C7orf25	9.672243555	3.4157915911459256	-1.4393505467103618
C7orf26	14.112673149999999	3.917686963805288	-1.202950346403964
C7orf43	59.286399555	5.913760665708512	-0.26276988517361843
C7orf49	13.716980964000001	3.8794098427100945	-1.220979440886565
C7orf50	183.29983565	7.525910974215757	0.49657693612850956
C7orf55	12.799231187	3.7865159855429846	-1.2647338320162937
C7orf73	413.60889729999997	8.695607266069757	1.0475213216620438
C8G	38.919751145	5.319030822000576	-0.542896504862879
C8orf33	210.10732845	7.721832851524492	0.5888590601791437
C8orf34-AS1	3.0225761115	2.0081197185608475	-2.102384977335904
C8orf37	1.2090304445	1.1434133018197186	-2.5096745864046226
C8orf4	92.45227915	6.546157944286434	0.03509865769997137
C8orf44	6.045152225	2.816630879264504	-1.72156417134289
C8orf48	3.0225761115	2.0081197185608475	-2.102384977335904
C8orf58	9.8810665935	3.4437480755319876	-1.4261826259269732
C8orf59	159.075319	7.3226070747607865	0.4008177696321771
C8orf76	83.197681665	6.395708604943242	-0.035765223288297246
C8orf82	60.68229915	5.94678463625062	-0.2472151028896115
C9	2.418060889	1.7731780972703177	-2.213045982316092
C9orf114	11.194508554	3.6081597127185834	-1.3487422945733045
C9orf116	0.6045152225	0.6821374769497811	-2.7269423743460783
C9orf142	36.21040959	5.217634365765172	-0.5906557468686364
C9orf152	269.3551782	8.078712178863093	0.7569545419546201
C9orf16	361.28539975	8.500982855536384	0.9558503237988483
C9orf173-AS1	1.813545667	1.4923893801432035	-2.34530165269797
